Index,Publisher,URL,Date,Num_Images,Caption,Credit/Source
1,dispatchalerts,https://www.dispatch.com/zz/news/20190210/women-dominated-in-grammys-nominations-but-will-they-win/1,"Feb 10, 2019 at 1:00 PM",1,"""Janelle Monae poses at the \""Fem The Future\"" brunch to celebrate nominated women in music at Ysabel on Friday, Feb. 8, 2019, in West Hollywood, Calif."",","""The Associated Press"","
2,dispatchalerts,https://www.dispatch.com/entertainmentlife/20190210/demand-for-calligraphy-classes-defies-digital-age,"Feb 10, 2019 at 4:00 AM",4,"""Judy Mueller uses an offset pen holder for left handed people during the Calligraphy Guild of Columbus' monthly meeting at the Cultural Arts Center on Jan. 12. [Tyler Schank/Dispatch]"",","[Tyler Schank/Dispatch]"","
2,dispatchalerts,,,4,"""Guild vice president Sandy Mundy demonstrates uppercase lettering during the January meeting of the Calligraphy Guild of Columbus. [Tyler Schank/Dispatch]"",","[Tyler Schank/Dispatch]"","
2,dispatchalerts,,,4,"""Guild president Carol Kimball helps member Stephanie Sherwood with uppercase lettering. Sherwood teaches book arts at the center and picked up calligraphy to have more control of her handwriting. [Tyler Schank/Dispatch]"",","[Tyler Schank/Dispatch]"","
2,dispatchalerts,,,4,"""Natalie Pariano, of NatterDoodle, demonstrates some of her handlettering. (Meghan Leigh Barnard)"",","(Meghan Leigh Barnard)"","
3,dispatchalerts,https://www.dispatch.com/news/20190210/theodore-decker-fearful-father-relieved-that-son-finally-arrested,"Feb 10, 2019 at 4:00 AM",2,"""Dispatch reporters found nearly 10,000 open arrest warrants for domestic violence in the state's six largest urban counties. [Joshua A. Bickel/Dispatch]"",","[Joshua A. Bickel/Dispatch]"","
3,dispatchalerts,,,2,"""Theodore Decker"",",NA
4,dispatchalerts,https://www.dispatch.com/zz/news/20190210/finnish-report-some-troops-helped-to-kill-jews-in-wwii,"Feb 10, 2019 at 12:00 PM",1,"""The research document entitled The Finnish SS-volunteers and atrocities 1941-1943 against Jews, detailing atrocities against civilians and Prisoners of War in Ukraine and the Caucasus Region, pictured in Helsinki, Finland, on Friday Feb. 8, 2019. Senior Israeli Holocaust historian, Efraim Zuroff of the Simon Wiesenthal Center, on Sunday Feb. 10, 2019, has praised Finnish authorities for publishing a report concluding that the Nordic country's volunteer battalion serving with Nazi Germany's notorious Waffen-SS took part in atrocities during World War II including participating in the mass murder of Jews."",","""The Associated Press"","
5,dispatchalerts,https://www.dispatch.com/zz/entertainmentlife/20190208/grammys-2019-how-to-watch-whos-performing,"Feb 8, 2019 at 2:47 PM",3,"""FILE - In this Dec. 7, 2018 file photo, hip-hop recording artist Cardi B performs at Z100's iHeartRadio Jingle Ball in New York. The bronx rapper is nominated for several Grammy Awards including one for album of the year, record of the year and best rap album. (Photo by Evan Agostini/Invision/AP, File)"",","""Evan Agostini/Invision/AP"","
5,dispatchalerts,,,3,"""FILE - In this March 28, 2018 file photo, singer Kacey Musgraves poses for a portrait in New York to promote her third album, \""Golden Hour.\"" Musgraves is nominated for several Grammy Awards including one for album of the year and best country solo performance. The Grammy Awards will be held on Sunday. (Photo by Drew Gurian/Invision/AP, File)"",","""Drew Gurian/Invision/AP"","
